brand,clave,rendimiento,price,precio_original,model,impresoras,description
CANON,CRG-116M,1400,594.32,919.49,i-SENSYS,MF8040,"Toner, Color magenta, Rendimiento 2,200 paginas"
CANON,CRG-116M,1400,594.32,919.49,i-SENSYS,MF8050,"Toner, Color magenta, Rendimiento 2,200 paginas"
CANON,CRG-116M,1400,594.32,919.49,i-SENSYS,MF8030,"Toner, Color magenta, Rendimiento 2,200 paginas"
CANON,CRG-116M,1400,594.32,919.49,i-SENSYS,MF8080,"Toner, Color magenta, Rendimiento 2,200 paginas"
CANON,CRG-316M,1400,594.32,919.49,i-SENSYS,LBP-5050,"Toner, Color magenta, Rendimiento 2,200 paginas"
CANON,CRG-716M,1400,594.32,919.49,i-SENSYS,LBP-5050,"Toner, Color magenta, Rendimiento 2,200 paginas"
HP,CC530A,3500,853.46,1575.61,HP COLOR LASERJET,CP2025DN,"Toner, Color Negro, Rendimiento 3,500 paginas"
HP,CC530A,3500,853.46,1575.61,HP COLOR LASERJET,CP2025,"Toner, Color Negro, Rendimiento 3,500 paginas"
HP,CC530A,3500,853.46,1575.61,HP COLOR LASERJET,CP2025N,"Toner, Color Negro, Rendimiento 3,500 paginas"
HP,CC530A,3500,853.46,1575.61,HP COLOR LASERJET,CP2025X,"Toner, Color Negro, Rendimiento 3,500 paginas"
HP,CC530A,3500,853.46,1575.61,HP COLOR LASERJET,CM2320FXI,"Toner, Color Negro, Rendimiento 3,500 paginas"
HP,CC530A,3500,853.46,1575.61,HP COLOR LASERJET,CM2320N,"Toner, Color Negro, Rendimiento 3,500 paginas"
HP,CC530A,3500,853.46,1575.61,HP COLOR LASERJET,CM2320NF,"Toner, Color Negro, Rendimiento 3,500 paginas"
HP,CC531A,2800,843.71,1557.61,HP COLOR LASERJET,CP2025DN,"Toner, Color Cyan, Rendimiento 2,800 paginas"
HP,CC531A,2800,843.71,1557.61,HP COLOR LASERJET,CP2025,"Toner, Color Cyan, Rendimiento 2,800 paginas"
HP,CC531A,2800,843.71,1557.61,HP COLOR LASERJET,CP2025N,"Toner, Color Cyan, Rendimiento 2,800 paginas"
HP,CC531A,2800,843.71,1557.61,HP COLOR LASERJET,CP2025X,"Toner, Color Cyan, Rendimiento 2,800 paginas"
HP,CC531A,2800,843.71,1557.61,HP COLOR LASERJET,CM2320FXI,"Toner, Color Cyan, Rendimiento 2,800 paginas"
HP,CC531A,2800,843.71,1557.61,HP COLOR LASERJET,CM2320N,"Toner, Color Cyan, Rendimiento 2,800 paginas"
HP,CC531A,2800,843.71,1557.61,HP COLOR LASERJET,CM2320NF,"Toner, Color Cyan, Rendimiento 2,800 paginas"
HP,CC532A,2800,843.71,1557.61,HP COLOR LASERJET,CP2025DN,"Toner, Color Amarillo, Rendimiento 2,800 paginas"
HP,CC532A,2800,843.71,1557.61,HP COLOR LASERJET,CP2025,"Toner, Color Amarillo, Rendimiento 2,800 paginas"
HP,CC532A,2800,843.71,1557.61,HP COLOR LASERJET,CP2025N,"Toner, Color Amarillo, Rendimiento 2,800 paginas"
HP,CC532A,2800,843.71,1557.61,HP COLOR LASERJET,CP2025X,"Toner, Color Amarillo, Rendimiento 2,800 paginas"
HP,CC532A,2800,843.71,1557.61,HP COLOR LASERJET,CM2320FXI,"Toner, Color Amarillo, Rendimiento 2,800 paginas"
HP,CC532A,2800,843.71,1557.61,HP COLOR LASERJET,CM2320N,"Toner, Color Amarillo, Rendimiento 2,800 paginas"
HP,CC532A,2800,843.71,1557.61,HP COLOR LASERJET,CM2320NF,"Toner, Color Amarillo, Rendimiento 2,800 paginas"
HP,CC533A,2800,843.71,1557.61,HP COLOR LASERJET,CP2025DN,"Toner, Color Magenta, Rendimiento 2,800 paginas"
HP,CC533A,2800,843.71,1557.61,HP COLOR LASERJET,CP2025,"Toner, Color Magenta, Rendimiento 2,800 paginas"
HP,CC533A,2800,843.71,1557.61,HP COLOR LASERJET,CP2025N,"Toner, Color Magenta, Rendimiento 2,800 paginas"
HP,CC533A,2800,843.71,1557.61,HP COLOR LASERJET,CP2025X,"Toner, Color Magenta, Rendimiento 2,800 paginas"
HP,CC533A,2800,843.71,1557.61,HP COLOR LASERJET,CM2320FXI,"Toner, Color Magenta, Rendimiento 2,800 paginas"
HP,CC533A,2800,843.71,1557.61,HP COLOR LASERJET,CM2320N,"Toner, Color Magenta, Rendimiento 2,800 paginas"
HP,CC533A,2800,843.71,1557.61,HP COLOR LASERJET,CM2320NF,"Toner, Color Magenta, Rendimiento 2,800 paginas"
HP,CE410X,4000,809.20,1319.62,HP COLOR LASERJET PRO,M375NW,"Toner, Color Negro, Rendimiento 4,000 paginas"
HP,CE410X,4000,809.20,1319.62,HP COLOR LASERJET PRO,400,"Toner, Color Negro, Rendimiento 4,000 paginas"
HP,CE410X,4000,809.20,1319.62,HP COLOR LASERJET PRO,M351A,"Toner, Color Negro, Rendimiento 4,000 paginas"
HP,CE410X,4000,809.20,1319.62,HP COLOR LASERJET PRO,M451,"Toner, Color Negro, Rendimiento 4,000 paginas"
HP,CE410X,4000,809.20,1319.62,HP COLOR LASERJET PRO,M475,"Toner, Color Negro, Rendimiento 4,000 paginas"
HP,CE410X,4000,809.20,1319.62,HP COLOR LASERJET PRO,M451DN,"Toner, Color Negro, Rendimiento 4,000 paginas"
HP,CE410X,4000,809.20,1319.62,HP COLOR LASERJET PRO,M451DW,"Toner, Color Negro, Rendimiento 4,000 paginas"
HP,CE410X,4000,809.20,1319.62,HP COLOR LASERJET PRO,M451NW,"Toner, Color Negro, Rendimiento 4,000 paginas"
HP,CE410A,2200,739.84,1074.31,HP COLOR LASERJET PRO,M375NW,"Toner, Color Negro, Rendimiento 2,200 paginas"
HP,CE410A,2200,739.84,1074.31,HP COLOR LASERJET PRO,M351A,"Toner, Color Negro, Rendimiento 2,200 paginas"
HP,CE410A,2200,739.84,1074.31,HP COLOR LASERJET PRO,M451,"Toner, Color Negro, Rendimiento 2,200 paginas"
HP,CE410A,2200,739.84,1074.31,HP COLOR LASERJET PRO,M475,"Toner, Color Negro, Rendimiento 2,200 paginas"
HP,CE410A,2200,739.84,1074.31,HP COLOR LASERJET PRO,400,"Toner, Color Negro, Rendimiento 2,200 paginas"
HP,CE410A,2200,739.84,1074.31,HP COLOR LASERJET PRO,M451DN,"Toner, Color Negro, Rendimiento 2,200 paginas"
HP,CE410A,2200,739.84,1074.31,HP COLOR LASERJET PRO,M451DW,"Toner, Color Negro, Rendimiento 2,200 paginas"
HP,CE410A,2200,739.84,1074.31,HP COLOR LASERJET PRO,M451NW,"Toner, Color Negro, Rendimiento 2,200 paginas"
HP,CE410A,2200,739.84,1074.31,HP COLOR LASERJET PRO,M475DN,"Toner, Color Negro, Rendimiento 2,200 paginas"
HP,CE410A,2200,739.84,1074.31,HP COLOR LASERJET PRO,M475DW,"Toner, Color Negro, Rendimiento 2,200 paginas"
HP,CE411A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M375NW,"Toner, Color Cyan, Rendimiento 2,600 paginas"
HP,CE411A,2600,829.06,1530.56,HP COLOR LASERJET PRO,400,"Toner, Color Cyan, Rendimiento 2,600 paginas"
HP,CE411A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M351A,"Toner, Color Cyan, Rendimiento 2,600 paginas"
HP,CE411A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M451,"Toner, Color Cyan, Rendimiento 2,600 paginas"
HP,CE411A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M475,"Toner, Color Cyan, Rendimiento 2,600 paginas"
HP,CE411A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M451DN,"Toner, Color Cyan, Rendimiento 2,600 paginas"
HP,CE411A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M451DW,"Toner, Color Cyan, Rendimiento 2,600 paginas"
HP,CE411A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M451NW,"Toner, Color Cyan, Rendimiento 2,600 paginas"
HP,CE411A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M475DN,"Toner, Color Cyan, Rendimiento 2,600 paginas"
HP,CE411A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M475DW,"Toner, Color Cyan, Rendimiento 2,600 paginas"
HP,CE412A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M375NW,"Toner, Color Amarillo, Rendimiento 2,600 paginas"
HP,CE412A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M351A,"Toner, Color Amarillo, Rendimiento 2,600 paginas"
HP,CE412A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M451,"Toner, Color Amarillo, Rendimiento 2,600 paginas"
HP,CE412A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M475,"Toner, Color Amarillo, Rendimiento 2,600 paginas"
HP,CE412A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M451DN,"Toner, Color Amarillo, Rendimiento 2,600 paginas"
HP,CE412A,2600,829.06,1530.56,HP COLOR LASERJET PRO,400,"Toner, Color Amarillo, Rendimiento 2,600 paginas"
HP,CE412A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M451DW,"Toner, Color Amarillo, Rendimiento 2,600 paginas"
HP,CE412A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M451NW,"Toner, Color Amarillo, Rendimiento 2,600 paginas"
HP,CE412A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M475DN,"Toner, Color Amarillo, Rendimiento 2,600 paginas"
HP,CE412A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M475DW,"Toner, Color Amarillo, Rendimiento 2,600 paginas"
HP,CE413A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M375NW,"Toner, Color Magenta, Rendimiento 2,600 paginas"
HP,CE413A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M351A,"Toner, Color Magenta, Rendimiento 2,600 paginas"
HP,CE413A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M451,"Toner, Color Magenta, Rendimiento 2,600 paginas"
HP,CE413A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M475,"Toner, Color Magenta, Rendimiento 2,600 paginas"
HP,CE413A,2600,829.06,1530.56,HP COLOR LASERJET PRO,400,"Toner, Color Magenta, Rendimiento 2,600 paginas"
HP,CE413A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M451DN,"Toner, Color Magenta, Rendimiento 2,600 paginas"
HP,CE413A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M451DW,"Toner, Color Magenta, Rendimiento 2,600 paginas"
HP,CE413A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M451NW,"Toner, Color Magenta, Rendimiento 2,600 paginas"
HP,CE413A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M475DN,"Toner, Color Magenta, Rendimiento 2,600 paginas"
HP,CE413A,2600,829.06,1530.56,HP COLOR LASERJET PRO,M475DW,"Toner, Color Magenta, Rendimiento 2,600 paginas"
HP,CE250A,5000,1333.34,1719.83,HP COLOR LASERJET,CM3525,"Toner, Color Negro, Rendimiento 5,000 paginas"
HP,CE250A,5000,1333.34,1719.83,HP COLOR LASERJET,CM3525N,"Toner, Color Negro, Rendimiento 5,000 paginas"
HP,CE250A,5000,1333.34,1719.83,HP COLOR LASERJET,CM3525DN,"Toner, Color Negro, Rendimiento 5,000 paginas"
HP,CE250A,5000,1333.34,1719.83,HP COLOR LASERJET,CM3525X,"Toner, Color Negro, Rendimiento 5,000 paginas"
HP,CE250A,5000,1333.34,1719.83,HP COLOR LASERJET,3530,"Toner, Color Negro, Rendimiento 5,000 paginas"
HP,CE250X,10500,1560.74,2498.58,HP COLOR LASERJET,CP3525DN,"Toner, Color Negro,  Rendimiento 10,500 paginas"
HP,CE250X,10500,1560.74,2498.58,HP COLOR LASERJET,CP3525,"Toner, Color Negro,  Rendimiento 10,500 paginas"
HP,CE250X,10500,1560.74,2498.58,HP COLOR LASERJET,CP3525N,"Toner, Color Negro,  Rendimiento 10,500 paginas"
HP,CE250X,10500,1560.74,2498.58,HP COLOR LASERJET,CP3525X,"Toner, Color Negro,  Rendimiento 10,500 paginas"
HP,CE250X,10500,1560.74,2498.58,HP COLOR LASERJET,CM3530 MFP,"Toner, Color Negro,  Rendimiento 10,500 paginas"
HP,CE250X,10500,1560.74,2498.58,HP COLOR LASERJET,CM3530FS MFP,"Toner, Color Negro,  Rendimiento 10,500 paginas"
HP,CE251A,7000,1833.86,3385.60,HP COLOR LASERJET,CP3525DN,"Toner, Color Cyan, Rendimiento 7,000 paginas"
HP,CE251A,7000,1833.86,3385.60,HP COLOR LASERJET,CP3525N,"Toner, Color Cyan, Rendimiento 7,000 paginas"
HP,CE251A,7000,1833.86,3385.60,HP COLOR LASERJET,CP3525X,"Toner, Color Cyan, Rendimiento 7,000 paginas"
HP,CE251A,7000,1833.86,3385.60,HP COLOR LASERJET,CM3530 MFP,"Toner, Color Cyan, Rendimiento 7,000 paginas"
HP,CE251A,7000,1833.86,3385.60,HP COLOR LASERJET,CM3530FS MFP,"Toner, Color Cyan, Rendimiento 7,000 paginas"
HP,CE251A,7000,1833.86,3385.60,HP COLOR LASERJET,CM3525,"Toner, Color Cyan, Rendimiento 7,000 paginas"
HP,CE251A,7000,1833.86,3385.60,HP COLOR LASERJET,CM3525N,"Toner, Color Cyan, Rendimiento 7,000 paginas"
HP,CE251A,7000,1833.86,3385.60,HP COLOR LASERJET,CM3525DN,"Toner, Color Cyan, Rendimiento 7,000 paginas"
HP,CE251A,7000,1833.86,3385.60,HP COLOR LASERJET,CM3525X,"Toner, Color Cyan, Rendimiento 7,000 paginas"
HP,CE251A,7000,1833.86,3385.60,HP COLOR LASERJET,3530,"Toner, Color Cyan, Rendimiento 7,000 paginas"
HP,CE252A,7000,1833.87,3385.61,HP COLOR LASERJET,CP3525DN,"Toner, Color Amarillo, Rendimiento 7,000 paginas"
HP,CE252A,7000,1833.87,3385.61,HP COLOR LASERJET,CP3525N,"Toner, Color Amarillo, Rendimiento 7,000 paginas"
HP,CE252A,7000,1833.87,3385.61,HP COLOR LASERJET,CP3525X,"Toner, Color Amarillo, Rendimiento 7,000 paginas"
HP,CE252A,7000,1833.87,3385.61,HP COLOR LASERJET,CM3530 MFP,"Toner, Color Amarillo, Rendimiento 7,000 paginas"
HP,CE252A,7000,1833.87,3385.61,HP COLOR LASERJET,CM3530FS MFP,"Toner, Color Amarillo, Rendimiento 7,000 paginas"
HP,CE252A,7000,1833.87,3385.61,HP COLOR LASERJET,CM3525,"Toner, Color Amarillo, Rendimiento 7,000 paginas"
HP,CE252A,7000,1833.87,3385.61,HP COLOR LASERJET,CM3525N,"Toner, Color Amarillo, Rendimiento 7,000 paginas"
HP,CE252A,7000,1833.87,3385.61,HP COLOR LASERJET,CM3525DN,"Toner, Color Amarillo, Rendimiento 7,000 paginas"
HP,CE252A,7000,1833.87,3385.61,HP COLOR LASERJET,CM3525X,"Toner, Color Amarillo, Rendimiento 7,000 paginas"
HP,CE252A,7000,1833.87,3385.61,HP COLOR LASERJET,3530,"Toner, Color Amarillo, Rendimiento 7,000 paginas"
HP,CE253A,7000,1833.87,3385.61,HP COLOR LASERJET,CP3525DN,"Toner, Color Magenta, Rendimiento 7,000 paginas"
HP,CE253A,7000,1833.87,3385.61,HP COLOR LASERJET,CP3525N,"Toner, Color Magenta, Rendimiento 7,000 paginas"
HP,CE253A,7000,1833.87,3385.61,HP COLOR LASERJET,CP3525X,"Toner, Color Magenta, Rendimiento 7,000 paginas"
HP,CE253A,7000,1833.87,3385.61,HP COLOR LASERJET,CM3530 MFP,"Toner, Color Magenta, Rendimiento 7,000 paginas"
HP,CE253A,7000,1833.87,3385.61,HP COLOR LASERJET,CM3530FS MFP,"Toner, Color Magenta, Rendimiento 7,000 paginas"
HP,CE253A,7000,1833.87,3385.61,HP COLOR LASERJET,CM3525,"Toner, Color Magenta, Rendimiento 7,000 paginas"
HP,CE253A,7000,1833.87,3385.61,HP COLOR LASERJET,CM3525N,"Toner, Color Magenta, Rendimiento 7,000 paginas"
HP,CE253A,7000,1833.87,3385.61,HP COLOR LASERJET,CM3525DN,"Toner, Color Magenta, Rendimiento 7,000 paginas"
HP,CE253A,7000,1833.87,3385.61,HP COLOR LASERJET,CM3525X,"Toner, Color Magenta, Rendimiento 7,000 paginas"
HP,CE253A,7000,1833.87,3385.61,HP COLOR LASERJET,3530,"Toner, Color Magenta, Rendimiento 7,000 paginas"
HP,CE260A,8500,1595.28,2036.09,HP COLOR LASERJET,CP4025DN,"Toner, Color Negro, Rendimiento 8,500 paginas"
HP,CE260A,8500,1595.28,2036.09,HP COLOR LASERJET,CP4025N,"Toner, Color Negro, Rendimiento 8,500 paginas"
HP,CE260A,8500,1595.28,2036.09,HP COLOR LASERJET,CP4025,"Toner, Color Negro, Rendimiento 8,500 paginas"
HP,CE260A,8500,1595.28,2036.09,HP COLOR LASERJET,CP4025X,"Toner, Color Negro, Rendimiento 8,500 paginas"
HP,CE260A,8500,1595.28,2036.09,HP COLOR LASERJET,CP4525,"Toner, Color Negro, Rendimiento 8,500 paginas"
HP,CE260A,8500,1595.28,2036.09,HP COLOR LASERJET,CP4520,"Toner, Color Negro, Rendimiento 8,500 paginas"
HP,CE260A,8500,1595.28,2036.09,HP COLOR LASERJET,CP4520N,"Toner, Color Negro, Rendimiento 8,500 paginas"
HP,CE260A,8500,1595.28,2036.09,HP COLOR LASERJET,CP4520DN,"Toner, Color Negro, Rendimiento 8,500 paginas"
HP,CE260A,8500,1595.28,2036.09,HP COLOR LASERJET,CP4520X,"Toner, Color Negro, Rendimiento 8,500 paginas"
HP,CE260A,8500,1595.28,2036.09,HP COLOR LASERJET,CP4520XH,"Toner, Color Negro, Rendimiento 8,500 paginas"
HP,CE260A,8500,1595.28,2036.09,HP COLOR LASERJET,CP4525N,"Toner, Color Negro, Rendimiento 8,500 paginas"
HP,CE260A,8500,1595.28,2036.09,HP COLOR LASERJET,CP4525DN,"Toner, Color Negro, Rendimiento 8,500 paginas"
HP,CE260A,8500,1595.28,2036.09,HP COLOR LASERJET,CP4525X,"Toner, Color Negro, Rendimiento 8,500 paginas"
HP,CE260A,8500,1595.28,2036.09,HP COLOR LASERJET,CP4525XH,"Toner, Color Negro, Rendimiento 8,500 paginas"
HP,CE261A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4025DN,"Toner, Color Cyan, Rendimiento 11,000 paginas"
HP,CE261A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4025N,"Toner, Color Cyan, Rendimiento 11,000 paginas"
HP,CE261A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4025,"Toner, Color Cyan, Rendimiento 11,000 paginas"
HP,CE261A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4025X,"Toner, Color Cyan, Rendimiento 11,000 paginas"
HP,CE261A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4525,"Toner, Color Cyan, Rendimiento 11,000 paginas"
HP,CE261A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4520,"Toner, Color Cyan, Rendimiento 11,000 paginas"
HP,CE261A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4520N,"Toner, Color Cyan, Rendimiento 11,000 paginas"
HP,CE261A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4520DN,"Toner, Color Cyan, Rendimiento 11,000 paginas"
HP,CE261A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4520X,"Toner, Color Cyan, Rendimiento 11,000 paginas"
HP,CE261A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4520XH,"Toner, Color Cyan, Rendimiento 11,000 paginas"
HP,CE261A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4525N,"Toner, Color Cyan, Rendimiento 11,000 paginas"
HP,CE261A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4525DN,"Toner, Color Cyan, Rendimiento 11,000 paginas"
HP,CE261A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4525X,"Toner, Color Cyan, Rendimiento 11,000 paginas"
HP,CE261A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4525XH,"Toner, Color Cyan, Rendimiento 11,000 paginas"
HP,CE262A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4025DN,"Toner, Color Amarillo, Rendimiento 11,000 paginas"
HP,CE262A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4025N,"Toner, Color Amarillo, Rendimiento 11,000 paginas"
HP,CE262A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4025,"Toner, Color Amarillo, Rendimiento 11,000 paginas"
HP,CE262A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4025X,"Toner, Color Amarillo, Rendimiento 11,000 paginas"
HP,CE262A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4525,"Toner, Color Amarillo, Rendimiento 11,000 paginas"
HP,CE262A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4520,"Toner, Color Amarillo, Rendimiento 11,000 paginas"
HP,CE262A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4520N,"Toner, Color Amarillo, Rendimiento 11,000 paginas"
HP,CE262A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4520DN,"Toner, Color Amarillo, Rendimiento 11,000 paginas"
HP,CE262A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4520X,"Toner, Color Amarillo, Rendimiento 11,000 paginas"
HP,CE262A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4520XH,"Toner, Color Amarillo, Rendimiento 11,000 paginas"
HP,CE262A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4525N,"Toner, Color Amarillo, Rendimiento 11,000 paginas"
HP,CE262A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4525DN,"Toner, Color Amarillo, Rendimiento 11,000 paginas"
HP,CE262A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4525X,"Toner, Color Amarillo, Rendimiento 11,000 paginas"
HP,CE262A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4525XH,"Toner, Color Amarillo, Rendimiento 11,000 paginas"
HP,CE263A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4025DN,"Toner, Color Magenta, Rendimiento 11,000 paginas"
HP,CE263A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4025N,"Toner, Color Magenta, Rendimiento 11,000 paginas"
HP,CE263A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4025,"Toner, Color Magenta, Rendimiento 11,000 paginas"
HP,CE263A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4025X,"Toner, Color Magenta, Rendimiento 11,000 paginas"
HP,CE263A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4525,"Toner, Color Magenta, Rendimiento 11,000 paginas"
HP,CE263A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4520,"Toner, Color Magenta, Rendimiento 11,000 paginas"
HP,CE263A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4520N,"Toner, Color Magenta, Rendimiento 11,000 paginas"
HP,CE263A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4520DN,"Toner, Color Magenta, Rendimiento 11,000 paginas"
HP,CE263A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4520X,"Toner, Color Magenta, Rendimiento 11,000 paginas"
HP,CE263A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4520XH,"Toner, Color Magenta, Rendimiento 11,000 paginas"
HP,CE263A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4525N,"Toner, Color Magenta, Rendimiento 11,000 paginas"
HP,CE263A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4525DN,"Toner, Color Magenta, Rendimiento 11,000 paginas"
HP,CE263A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4525X,"Toner, Color Magenta, Rendimiento 11,000 paginas"
HP,CE263A,11000,2003.44,3698.66,HP COLOR LASERJET,CP4525XH,"Toner, Color Magenta, Rendimiento 11,000 paginas"
HP,CE310A,1200,457.23,684.79,HP COLOR LASERJET PRO,CP1020,"Toner, Color Negro, Rendimiento 1,200 paginas"
HP,CE310A,1200,457.23,684.79,HP COLOR LASERJET PRO,CP1025,"Toner, Color Negro, Rendimiento 1,200 paginas"
HP,CE310A,1200,457.23,684.79,HP COLOR LASERJET PRO,CP1025NW,"Toner, Color Negro, Rendimiento 1,200 paginas"
HP,CE310A,1200,457.23,684.79,HP COLOR LASERJET PRO,M175NW,"Toner, Color Negro, Rendimiento 1,200 paginas"
HP,CE311A,1000,457.23,739.76,HP COLOR LASERJET PRO,CP1020,"Toner, Color Cyan, Rendimiento 1,000 paginas"
HP,CE311A,1000,457.23,739.76,HP COLOR LASERJET PRO,CP1025,"Toner, Color Cyan, Rendimiento 1,000 paginas"
HP,CE311A,1000,457.23,739.76,HP COLOR LASERJET PRO,CP1025NW,"Toner, Color Cyan, Rendimiento 1,000 paginas"
HP,CE311A,1000,457.23,739.76,HP COLOR LASERJET PRO,M175NW,"Toner, Color Cyan, Rendimiento 1,000 paginas"
HP,CE312A,1000,457.23,739.76,HP COLOR LASERJET PRO,CP1020,"Toner, Color Amarillo, Rendimiento 1,000 paginas"
HP,CE312A,1000,457.23,739.76,HP COLOR LASERJET PRO,CP1025,"Toner, Color Amarillo, Rendimiento 1,000 paginas"
HP,CE312A,1000,457.23,739.76,HP COLOR LASERJET PRO,CP1025NW,"Toner, Color Amarillo, Rendimiento 1,000 paginas"
HP,CE312A,1000,457.23,739.76,HP COLOR LASERJET PRO,M175NW,"Toner, Color Amarillo, Rendimiento 1,000 paginas"
HP,CE313A,1000,457.23,733.90,HP COLOR LASERJET PRO,CP1020,"Toner, Color Magenta, Rendimiento 1,000 paginas"
HP,CE313A,1000,457.23,733.90,HP COLOR LASERJET PRO,CP1025,"Toner, Color Magenta, Rendimiento 1,000 paginas"
HP,CE313A,1000,457.23,733.90,HP COLOR LASERJET PRO,CP1025NW,"Toner, Color Magenta, Rendimiento 1,000 paginas"
HP,CE313A,1000,457.23,733.90,HP COLOR LASERJET PRO,M175NW,"Toner, Color Magenta, Rendimiento 1,000 paginas"
HP,CE400A,5500,1493.55,1903.32,HP LASERJET ENTERPRISE,M570,"Toner, Color Negro, Rendimiento 5,500 paginas"
HP,CE400A,5500,1493.55,1903.32,HP LASERJET ENTERPRISE,M551N,"Toner, Color Negro, Rendimiento 5,500 paginas"
HP,CE400A,5500,1493.55,1903.32,HP LASERJET ENTERPRISE,M551XH,"Toner, Color Negro, Rendimiento 5,500 paginas"
HP,CE400X,11000,1664.64,2610.50,HP COLOR LASERJET,M551,"Toner, Color Negro, Rendimiento 11,000 paginas"
HP,CE400X,11000,1664.64,2610.50,HP COLOR LASERJET,M551DN,"Toner, Color Negro, Rendimiento 11,000 paginas"
HP,CE400X,11000,1664.64,2610.50,HP COLOR LASERJET,M551N,"Toner, Color Negro, Rendimiento 11,000 paginas"
HP,CE400X,11000,1664.64,2610.50,HP COLOR LASERJET,M575F,"Toner, Color Negro, Rendimiento 11,000 paginas"
HP,CE400X,11000,1664.64,2610.50,HP COLOR LASERJET,M570,"Toner, Color Negro, Rendimiento 11,000 paginas"
HP,CE401A,6000,1618.40,2786.29,HP COLOR LASERJET,M551,"Toner, Color Cyan, Rendimiento 6,000 paginas"
HP,CE401A,6000,1618.40,2786.29,HP COLOR LASERJET,M575F,"Toner, Color Cyan, Rendimiento 6,000 paginas"
HP,CE401A,6000,1618.40,2786.29,HP COLOR LASERJET,M551DN,"Toner, Color Cyan, Rendimiento 6,000 paginas"
HP,CE401A,6000,1618.40,2786.29,HP COLOR LASERJET,M551N,"Toner, Color Cyan, Rendimiento 6,000 paginas"
HP,CE401A,6000,1618.40,2786.29,HP COLOR LASERJET,M570,"Toner, Color Cyan, Rendimiento 6,000 paginas"
